act_tag,speaker,pos,text
sd,A,"you/PRP know/VBP ,/, I/PRP 'm/VBP kind/RB of/RB like/IN you/PRP ,/, maybe/RB one/CD of/IN these/DT days/NNS I/PRP 'll/MD get/VB around/IN to/IN it/PRP ,/,","{D you know, } I'm kind of like you, maybe one of these days I'll get around to it, /"
sd,A,"I/PRP 'll/MD do/VB something/NN with/IN the/DT piano/NN ,/,","I'll do something with the piano, /"
sd,A,but/CC probably/RB not/RB ./.,{C but } probably not. -/
sv,B,"So/RB we/PRP both/DT have/VBP a/DT secret/JJ background/NN that/WDT says/VBZ somehow/RB or/CC another/DT we/PRP just/RB knew/VBD we/PRP were/VBD piano/NN players/NNS and/CC never/RB got/VBD a/DT chance/NN ,/, uh/UH ,/,","{C So } we both have a secret background that says somehow or another we just knew we were piano players and never got a chance, {F uh, } /"
^2,A,Just/RB never/RB got/VBD a/DT chance/NN to/TO come/VB out/RB ./.,Just never got a chance to come out. /
aa,A,No/UH ./.,No. /
sv,B,That/DT 's/BES the/DT most/RBS fascinating/JJ thing/NN ./.,That's the most fascinating thing <laughter>. /
fc,A,"Well/UH ,/, it/PRP 's/BES a/DT pleasure/NN talking/VBG with/IN you/PRP ./.","{D Well, } it's a pleasure talking with you. /"
fc,B,"And/CC you/PRP ,/, sir/NN ,/,","{C And } you, sir, /"
fc,A,"Best/RB ,/,","Best,"
fc,B,take/VB care/NN ./.,take care. /
+,A,of/IN luck/NN in/IN your/PRP$ graduate/NN school/NN ./.,of luck in your graduate school. /
fc,B,Okay/UH ./.,Okay. /
fc,B,Good-bye/UH ./.,Good-bye. /
fc,A,Good-bye/UH ./.,Good-bye. /
