act_tag,speaker,pos,text
sd,B,"So/RB ,/, you/PRP know/VBP ,/, there/EX 's/BES not/RB that/RB much/JJ time/NN left/VBN on/IN the/DT loan/NN","{C So, } {D you know, } there's not that much time left on the loan /"
%,B,"and/CC ,/,","{C and, } -/"
qy,A,"So/RB ,/, if/IN the/DT economy/NN gets/VBZ better/JJR ,/, are/VBP you/PRP going/VBG to/TO get/VB another/DT one/CD ,/, another/DT house/NN ?/.","{C So, } if the economy gets better, are you going to get [ another one, + another house? ] /"
h,B,"I/PRP ,/, do/VBP n't/RB know/VB ./.","I, don't know. /"
^g,A,No/UH ?/.,No? /
ng,B,"Uh/UH ,/, to/TO tell/VB you/PRP the/DT truth/NN right/RB now/RB it/PRP feels/VBZ kind/RB of/RB comfy/JJ to/TO have/VB our/PRP$ mobile/JJ home/NN and/CC have/VBP it/PRP so/RB close/RB to/IN paid/VBN for/RB ./.","{F Uh, } to tell you the truth right now it feels kind of comfy to have our mobile home and have it so close to paid for. /"
sv,B,"You/PRP know/VBP ,/, it/PRP 's/BES like/IN me/PRP to/TO pickup/^VB^RP and/CC move/VB somewhere/RB else/RB ,/, somewhere/RB else/RB is/VBZ easy/JJ ./.","{D You know, } it's like me to pickup and move [ somewhere else, + somewhere else ] is easy. /"
sd,A,"But/CC you/PRP would/MD n't/RB take/VB that/DT mobile/JJ home/NN ,/,","{C But } you wouldn't take that mobile home, /"
^g,A,right/UH ?/.,right? /
na,B,Sure/UH ./.,Sure. /
qy^d,A,You/PRP would/MD ?/.,You would? /
na,B,"Sure/UH ,/,","Sure, /"
na,B,absolutely/UH ./.,absolutely. /
qy^d,A,It/PRP would/MD be/VB cheaper/JJR to/TO move/VB that/DT than/IN buy/VB another/DT one/CD ./.,It would be cheaper to move that than buy another one. /
na,B,"Oh/UH ,/, absolutely/UH ./.","{F Oh, } absolutely. /"
sd,B,"When/WRB I/PRP ,/, you/PRP know/VBP ,/, when/WRB you/PRP talk/VBP about/IN the/DT deal/NN like/IN I/PRP got/VBD ,/, yeah/UH ,/, yeah/UH ,/, it/PRP would/MD be/VB cheaper/JJR ./.","[ When I, + {D you know, } when you ] talk about the deal {D like } I got, {D yeah, } {D yeah, } it would be cheaper. /"
sd,B,"Uh/UH ,/, especially/RB if/IN it/PRP were/VBD a/DT paid/JJ move/NN or/CC something/NN ./.","{F Uh, } especially if it were a paid move or something. /"
sd,B,"You/PRP know/VBP ,/, there/EX 's/BES some/DT paid/JJ moves/NNS occasionally/RB ./.","{D You know, } there's some paid moves occasionally. /"
qy,A,T/NNP I/NNP would/MD pay/VB to/TO move/VB you/PRP ?/.,T I would pay to move you? /
h,B,I/PRP do/VBP n't/RB know/VB,I don't know /
sd,B,"but/CC they/PRP did/VBD ,/,","{C but } they did, - /"
sd,B,"when/WRB I/PRP ,/, when/WRB I/PRP moved/VBD up/IN here/RB ,/,","[ when I, + when I ] moved up here, - /"
sd,B,"so/RB ,/, they/PRP might/MD want/VB to/TO move/VB away/RB ./.","{C so, } they might want to move away. /"
qw,A,"So/RB ,/, how/WRB many/JJ years/NNS you/PRP been/VBN up/IN there/RB ?/.","{C So, } how many years you been up there? /"
sd,B,"Uh/UH ,/, six/CD or/CC seven/CD ./.","{F Uh, } six or seven. /"
qy,A,Do/VBP you/PRP snow/NN ski/VB ?/.,Do you snow ski? /
na,B,"Uh/UH ,/, a/DT little/JJ bit/NN ,/, little/JJ bit/NN ,/,","{F Uh, } a [ little bit, + little bit, ] /"
sd,B,"mostly/RB I/PRP just/RB ,/, love/VBP walking/VBG in/IN the/DT mountains/NNS ,/, driving/VBG in/IN the/DT mountains/NNS ./.","mostly I just <noise>, love walking in the mountains, driving in the mountains. /"
sd,A,It/PRP 's/BES real/RB pretty/RB ./.,It's real pretty. /
sd,A,I/PRP went/VBD rock/NN climbing/VBG one/CD time/NN ./.,I went rock climbing one time. /
ba,B,"Oh/UH ,/, that/DT 's/BES exciting/JJ ./.","{F Oh, } that's exciting. /"
sd,A,my/PRP$ friend/NN talked/VBD me/PRP in/IN that/DT ./.,my friend talked me in that <laughter>. /
sd,A,"I/PRP 'm/VBP a/DT real/RB ,/, um/UH ,/, scaredy/JJ when/WRB it/PRP comes/VBZ to/IN heights/NNS","I'm a real, {F um, } scaredy when it comes to heights /"
sd,A,"but/CC once/RB we/PRP got/VBD on/IN top/NN of/IN the/DT rocks/NNS it/PRP was/VBD quite/RB ,/,","{C but } once we got on top of the rocks it was quite, -/"
