act_tag,speaker,pos,text
qy,A,"Do/VBP you/PRP not/RB ,/, like/UH ,/, have/VB a/DT half/JJ bath/NN ./.","Do you not, {D like, } have a half bath. /"
ng,B,Not/RB even/RB a/DT half/JJ bath/NN ./.,Not even a half bath. /
b,A,Yeah/UH ./.,Yeah. /
b,A,Yeah/UH ./.,Yeah. /
sv,A,That/DT 's/BES rough/JJ ./.,That's rough. /
sd,A,The/DT house/NN that/WDT I/PRP used/VBD to/TO live/VB in/IN had/VBD one/CD bath/NN and/CC a/DT half/NN ./.,The house that I used to live in had one bath and a half. /
sd,A,And/CC that/DT was/VBD even/RB just/RB with/IN two/CD people/NNS ./.,{C And } that was even just with two people. /
sv,A,That/DT was/VBD a/DT pain/NN ./.,That was a pain. /
sd,B,"The/DT only/JJ thing/NN that/WDT saves/VBZ it/PRP ,/, with/IN the/DT schedule/NN I/PRP work/VBP and/CC the/DT schedule/NN my/PRP$ wife/NN works/VBZ ,/, we/PRP 're/VBP getting/VBG ready/JJ to/TO go/VB to/IN work/NN at/IN totally/RB different/JJ times/NNS ./.","The only thing that saves it, with the schedule I work and the schedule my wife works, we're getting ready to go to work at totally different times."
ba,A,That/DT 's/BES good/JJ ./.,That's good. /
+,B,So/RB that/DT ./. It/PRP 's/BES not/RB like/IN we/PRP 're/VBP tripping/VBG over/IN each/DT other/JJ in/IN the/DT morning/NN ./.,So that. It's not like we're tripping over each other in the morning. /
b,A,Really/UH ./.,Really. /
sv,A,That/DT could/MD account/VB for/IN a/DT lot/NN of/IN marital/JJ problems/NNS ./. I/PRP think/VBP ./.,That could account for a lot of marital problems <laughter>. I think <laughter>. /
x,B,./.,<Laughter>.
sv,A,You/PRP get/VBP to/TO know/VB each/DT other/JJ very/RB well/RB if/IN you/PRP have/VBP to/TO share/VB a/DT bathroom/NN ./.,You get to know each other very well if you have to share a bathroom <laughter>. /
sv,B,It/PRP does/VBZ n't/RB work/VB if/IN you/PRP 're/VBP trying/VBG to/TO shave/VB and/CC she/PRP 's/BES trying/VBG to/TO put/VB her/PRP$ eyeliner/NN on/RB,It doesn't work if you're trying to shave and she's trying to put her eyeliner on /
sd,B,"and/CC ,/,","{C and, }"
aa,A,No/UH ./.,No. /
+,B,you/PRP 're/VBP both/DT fighting/VBG over/IN the/DT mirror/NN ./.,you're both fighting over the mirror. /
aa,A,That/DT 's/BES right/JJ ./.,That's right. /
sv,A,It/PRP does/VBZ not/RB make/VB for/IN a/DT happy/JJ situation/NN ./.,It does not make for a happy situation. /
aa,A,That/DT 's/BES true/JJ ./.,That's true. /
qy,A,"Well/UH ,/, do/VBP you/PRP have/VB any/DT children/NNS ?/.","{D Well, } do you have any children? /"
na,B,I/PRP 've/VBP got/VBN one/CD ./.,I've got one. /
b^m,A,One/CD child/NN ./.,One child. /
qy^d,A,And/CC they/PRP enjoy/VBP where/WRB they/PRP 're/VBP living/VBG ?/.,{C And } they enjoy where they're living? /
%,B,"We/PRP 'll/MD ,/,","We'll, - /"
sd,B,he/PRP 's/BES nine/CD months/NNS old/JJ ./.,he's nine months old. /
sd,A,"Oh/UH ,/, so/RB he/PRP does/VBZ n't/RB know/VB ,/, right/UH ./.","{F Oh, } {C so } he doesn't know, {D right. } /"
sv,A,"I/PRP guess/VBP ,/, he/PRP 's/BES a/DT big/JJ help/NN out/IN in/IN your/PRP$ garden/NN ./.","I guess, he's a big help out in your garden. /"
^g,A,Right/UH ./.,Right. /
sd,B,He/PRP likes/VBZ to/TO dig/VB around/RB a/DT little/JJ bit/NN ./.,He likes to dig around a little bit. /
sd,B,"His/PRP$ mother/NN comes/VBZ in/RB and/CC says/VBZ ,/, why/WRB did/VBD you/PRP let/VB him/PRP play/VB in/IN the/DT dirt/NN ,/,","His mother comes in and says, why did you let him play in the dirt, /"
x,A,./.,<Laughter>.
sv,B,I/PRP guess/VBP he/PRP 's/BES enjoying/VBG himself/PRP ./.,I guess he's enjoying himself. /
aa,A,That/DT 's/BES right/JJ ./.,That's right. /
sv,A,"It/PRP 's/BES healthy/JJ ,/,","It's healthy, /"
qh,A,why/WRB not/RB ./.,why not. /
%,A,Yeah/UH ./.,Yeah. /
sd,B,"He/PRP was/VBD eating/VBG the/DT dirt/NN ,/,","He was eating the dirt, /"
sd,B,I/PRP would/MD n't/RB worry/VB about/IN it/PRP ./.,I wouldn't worry about it. /
b,A,No/UH ./.,No. /
sv,A,It/PRP wo/MD n't/RB hurt/VB them/PRP ./.,It won't hurt them. /
sd,A,"I/PRP was/VBD a/DT big/JJ dirt/NN eater/NN ,/, supposedly/RB ,/, when/WRB I/PRP was/VBD a/DT child/NN","I was a big dirt eater, supposedly, when I was a child /"
sd,A,"and/CC I/PRP turned/VBD out/RP okay/JJ ,/,","{C and } I turned out okay <laughter>, /"
x,B,./.,<Laughter>.
ad,A,"so/RB ,/, do/VBP n't/RB worry/VB about/IN it/PRP ./.","{C so, } don't worry about it. /"
ad,A,Just/RB let/VB him/PRP enjoy/VB himself/PRP ./.,Just let him enjoy himself <laughter>. /
qy,A,"So/RB you/PRP think/VBP that/IN you/PRP want/VBP to/TO move/VB away/RB from/IN the/DT big/JJ city/NN ,/, uh/UH ?/.","{D So } you think that you want to move away from the big city, {F uh? } /"
sd,B,"Well/UH ,/, that/DT 's/BES what/WP I/PRP 've/VBP always/RB ,/,","{D Well, } that's what I've always, - /"
sd,B,I/PRP was/VBD raised/VBN up/IN in/IN a/DT town/NN that/WDT was/VBD about/RB ten/CD thousand/CD people/NNS ./.,I was raised up in a town that was about ten thousand people. /
b,A,Yeah/UH ./.,Yeah. /
sv,A,So/RB you/PRP 're/VBP just/RB the/DT opposite/JJ from/IN me/PRP ./.,So you're just the opposite from me. /
qy^d,A,"You/PRP want/VBP to/TO go/VB back/RB to/IN that/DT ,/, uh/UH ,/,","You want to go back to that, {F uh, } /"
sd,B,"After/IN we/PRP got/VBD married/VBN we/PRP moved/VBD ,/, ended/VBN up/RP moving/VBG to/IN the/DT Houston/NNP area/NN ./.","After we got married we [ moved, + ended up moving ] to the Houston area. /"
b,A,Yeah/UH ./.,Yeah. /
b,A,Yeah/UH ./.,Yeah. /
qy,A,So/RB are/VBP you/PRP from/IN Texas/NNP ?/.,{D So } are you from Texas? /
ny,B,Yeah/UH ./.,Yeah. /
b,A,You/PRP are/VBP ./.,You are. /
%,A,"So/RB it/PRP 's/BES not/RB ,/, you/PRP know/VBP ,/,","{C So } it's not, {D you know, } - /"
aa,A,that/DT 's/BES true/JJ,that's true /
sv,A,"Houston/NNP ,/, in/IN itself/PRP ,/, is/VBZ a/DT pretty/RB tough/JJ place/NN ./.","Houston, in itself, is a pretty tough place. /"
