act_tag,speaker,pos,text
na,A,She/PRP was/VBD there/RB for/IN two/CD or/CC three/CD years/NNS before/IN we/PRP got/VBD married/VBN ./.,She was there for two or three years before we got married. /
sd,A,"I/PRP guess/VBP ,/, before/IN I/PRP even/RB met/VBD her/PRP ./.","I guess, before I even met her. /"
t3,B,./. Just/RB a/DT second/NN ./.,<<Speaker is talking to child in background>>. Just a second. /
b,A,Okay/UH ./.,Okay. /
ad,B,Go/VB ahead/RB ./.,Go ahead. /
%,A,"But/CC anyway/RB ,/,","{C But } anyway, -/"
qy,B,So/IN she/PRP was/VBD at/IN school/NN out/IN here/RB ?/.,{C So } she was at school out here? /
na,A,She/PRP went/VBD to/IN school/VB there/RB ./.,She went to school there. /
qw,B,"Well/UH ,/, what/WP was/VBD her/PRP$ name/NN ?/.","{D Well, } what was her name? /"
sd,A,Cathy/NNP Walker/NNP ./.,Cathy Walker. /
nn,B,No/UH ./.,No. /
sd,B,I/PRP did/VBD n't/RB know/VB any/DT Walkers/NNPS ./.,I didn't know any Walker's. /
b,A,Yeah/UH ./.,Yeah. /
fc,B,"Well/UH ,/, good/JJ luck/NN in/IN your/PRP$ house/NN hunting/NN ./.","{D Well, } good luck in your house hunting. /"
fc,A,Yeah/UH ./.,Yeah. /
fc,A,Thanks/NNS a/DT lot/NN ./.,Thanks a lot. /
qy,A,"You/PRP ,/, y'all/PRP work/VBP at/IN T/NNP I/NNP ?/.","[ You, + y'all ] work at T I? /"
na,B,I/PRP do/VBP ./.,I do. /
bh,A,You/PRP do/VBP ./.,You do. /
ny,B,"Yeah/UH ,/,","Yeah, /"
sd,B,I/PRP 'm/VBP in/IN human/JJ resources/NNS ./.,I'm in human resources. /
bh,A,"Oh/UH ,/, really/UH ./.","{F Oh, } really. /"
ny,B,Yeah/UH ./.,Yeah. /
ba,A,That/DT 's/BES interesting/JJ ./.,That's interesting. /
sd,A,I/PRP work/VBP in/IN the/DT waiver/NN ./.,I work in the (( waiver )) . /
bh,B,"Do/VBP you/PRP really/RB ,/,","Do you really, /"
%,B,"because/RB that/DT 's/BES ,/,","{C because } that's, - /"
sd,B,I/PRP work/VBP with/IN Elma/NNP ./.,I work with Elma. /
bh,A,"Oh/UH ,/, really/UH ./.","{F Oh, } really. /"
ny,B,Yeah/UH ./.,Yeah. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,"And/CC I/PRP used/VBD to/TO work/VB ,/,","{C And } I used to work, - /"
sd,B,"I/PRP ,/, I/PRP did/VBD all/DT of/IN their/PRP$ capital/NN and/CC financial/JJ planning/NN for/IN about/RB eight/CD years/NNS ./.","[ I, + I ] did all of their (( capital )) and financial planning for about eight years. /"
ba,A,"Oh/UH ,/, wow/UH ./.","{F Oh, } wow. /"
sd,B,And/CC then/RB I/PRP have/VBP been/VBN in/IN Human/NNP Resources/NNP for/IN the/DT last/JJ two/CD years/NNS,{C And then } I have been in Human Resources for the last two years /
sd,B,"and/CC I/PRP work/VBP with/IN those/DT same/JJ people/NNS all/PDT those/DT nine/CD years/NNS ,/,","{C and } I work with those same people all those nine years, /"
sd,B,"so/UH ,/,","{C so, }"
b,A,Yeah/UH ./.,Yeah. /
+,B,I/PRP feel/VBP kind/RB of/RB part/NN of/IN the/DT staff/NN ./.,I feel kind of part of the (( staff )) . /
b,A,Yeah/UH ./.,Yeah. /
b,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"I/PRP 'm/VBP ,/, uh/UH ,/, turning/VBG in/IN a/DT capital/NN request/NN right/RB now/RB ,/,","I'm, {F uh, } turning in a capital request right now, /"
bh,B,You/PRP are/VBP ./.,You are. /
ny,A,Yeah/UH ./.,Yeah. /
sv,A,That/DT 's/BES funny/JJ that/DT 's/BES where/WRB you/PRP 're/VBP from/IN ./.,That's funny that's where you're from. /
qw,B,What/WP are/VBP trying/VBG to/TO get/VB ?/.,What are trying to get? / *[[listen]]
sd,A,A/DT machine/NN that/WDT puts/VBZ back/JJ grind/NN tape/NN on/RP and/CC off/RP the/DT waivers/NNS ./.,A machine that puts (( back grind )) tape on and off the (( waivers )) . /
b,B,Oh/UH ./.,Oh. /
bk,B,Okay/UH ./.,Okay. /
qy,B,So/UH you/PRP work/VBP in/IN back/JJ grind/NN ?/.,{C So } you work in (( back grind )) ? /
ny,A,Yeah/UH ./.,Yeah. /
sd,A,"I/PRP 'm/VBP ,/, I/PRP 'm/VBP sort/RB of/RB an/DT acting/JJ process/NN engineer/NN ./.","[ I'm, + I'm ] sort of an acting process engineer. /"
bk,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
sd,A,"Not/RB officially/RB ,/,","Not officially, /"
sd,A,but/CC that/DT 's/BES pretty/RB much/RB what/WP I/PRP do/VBP ./.,{C but } that's pretty much what I do. /
bh,B,"That/DT 's/BES what/WP you/PRP do/VBP ,/, uh/UH ,/,","That's what you do, {F uh, } /"
ny,A,Yeah/UH ./.,Yeah. /
qy,B,And/CC do/VBP you/PRP MUMBLEx/XX ?/.,{C And } do you (( )) ? -/
na,A,Right/UH,Right /
%,A,and/CC MUMBLEx/XX ./.,{C and } (( )) . -/
ba,B,Well/UH good/JJ deal/NN ./.,{D Well } good deal. /
qo,B,What/WP did/VBD you/PRP think/VB of/IN Sam/NNP ?/.,What did you think of Sam? /
sd,A,"Uh/UH ,/, oh/UH ,/, I/PRP like/VBP him/PRP ,/,","{F Uh, } {F oh, } I like him, /"
sv,A,"he/PRP 's/BES hard/JJ ,/,","he's hard, /"
sv,A,but/CC we/PRP needed/VBD that/DT ./.,{C but } we needed that. /
ba,B,"Well/UH ,/, that/DT 's/BES good/JJ ./.","{D Well, } that's good. /"
b,A,Yeah/UH,Yeah /
%,A,"he/PRP 's/BES ,/,","he's, -/"
sv,B,"He/PRP was/VBD very/RB good/JJ for/IN Lubbock/NNP when/WRB he/PRP came/VBD to/TO|IN ,/, you/PRP know/VBP ,/,","He was very good for Lubbock when he came to, {D you know, } - /"
sv,B,"it/PRP was/VBD the/DT same/JJ kind/NN of/IN thing/NN ,/,","it was the same kind of thing, /"
sv,B,he/PRP had/VBD a/DT lot/NN of/IN good/JJ results/NNS ./.,he had a lot of good results. /
aa,A,Yeah/UH ./.,Yeah. /
sd,A,"That/DT 's/BES ,/, that/DT 's/BES what/WP he/PRP said/VBD here/RB ./.","[ That's, + that's ] what he said here. /"
ba,B,Good/UH ./.,Good. /
sd,A,He/PRP 's/HVS gotten/VBN us/PRP into/IN a/DT linear/JJ flow/NN that/IN we/PRP 've/VBP never/RB been/VBN in/IN before/RB ./.,He's gotten us into a linear flow that we've never been in before. /
ba,B,"Well/UH ,/, good/JJ ./.","{D Well, } good. /"
sv,A,That/DT 's/BES been/VBN a/DT real/JJ big/JJ plus/NN ./.,That's been a real big plus. /
ba,B,Good/UH ./.,Good. /
sd,A,"He/PRP 's/HVS broadened/VBN ,/, our/PRP$ ,/, um/UH ,/, the/DT devices/NNS that/WDT we/PRP 're/VBP making/VBG ,/, too/RB ,/,","He's broadened, [ our, + ] {F um, } the devices that we're making, too,"
b,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
+,A,which/WDT has/VBZ made/VBN us/PRP as/IN lot/RB more/RBR stable/JJ ./.,which has made us as lot more stable. /
ba,B,"Well/UH ,/, that/DT 's/BES good/JJ ./.","{D Well, } that's good. /"
fc,A,"Anyway/RB ,/, well/UH ,/, it/PRP was/VBD nice/JJ to/TO talk/VB to/TO you/PRP ./.","Anyway, {D well, } it was nice to talk to you. /"
fc,B,"Well/UH ,/, you/PRP too/RB ,/,","{D Well, } you too, /"
%,B,"and/CC ,/,","{C and, } -/"
fc,A,"They/PRP 're/VBP are/VBP going/VBG to/TO interrupt/VB us/PRP any/DT minute/NN now/RB ,/,","They're are going to interrupt us any minute now, /"
fc,A,I/PRP can/MD tell/VB ./.,I can tell. /
fc,B,"well/UH ,/, I/PRP know/VBP they/PRP will/MD ,/,","{D well, } I know they will, /"
fc,B,and/CC besides/RB my/PRP$ daughter/NN wants/VBZ me/PRP to/TO put/VB her/PRP to/IN bed/NN ./.,{C and } besides my daughter wants me to put her to bed. /
fc,A,"Okay/UH ,/,","Okay, /"
fc,A,"yeah/UH ,/,","yeah, /"
fc,A,"me/PRP ,/, too/RB ./.","me, too. /"
fc,B,"Well/UH ,/, have/VB a/DT good/JJ day/NN ./.","{D Well, } have a good day. /"
fc,A,"You/PRP ,/, too/RB ./.","You, too. /"
fc,A,Bye/UH ./.,Bye. /
fc,B,Bye-bye/UH ./.,Bye-bye. /
