act_tag,speaker,pos,text
b,B,"Oh/UH ,/, uh-huh/UH ./.","{F Oh, } uh-huh. /"
sd,A,"This/DT guy/NN had/VBD supposedly/RB ,/, uh/UH ,/, strangled/VBN this/DT woman/NN and/CC stuffed/VBN cotton/NN toweling/NN down/IN her/PRP$ throat/NN and/CC up/IN her/PRP$ nose/NN ./.","This guy had supposedly, {F uh, } strangled this woman and stuffed cotton toweling down her throat and up her nose <laughter>. /"
sd,A,"Anyway/RB ,/, this/DT is/VBZ happened/VBN in/IN nineteen/CD eighty-three/CD ./.","Anyway, this is happened in nineteen eighty-three. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,And/CC they/PRP had/VBD us/PRP fill/VB out/RP a/DT long/JJ questionnaire/NN ./.,{C And } they had us fill out a long questionnaire. /
sd,A,We/PRP stayed/VBD till/IN about/RB one/CD thirty/CD,We stayed till about one thirty /
sd,A,and/CC they/PRP 're/VBP going/VBG to/TO call/VB the/DT ones/NNS that/WDT they/PRP 're/VBP interested/VBN in/IN from/IN the/DT questionnaire/NN two/CD to/IN three/CD at/IN a/DT time/NN,{C and } they're going to call the ones that they're interested in from the questionnaire two to three at a time /
sd,A,and/CC the/DT trial/NN wo/MD n't/RB take/VB place/NN until/IN June/NNP ./.,{C and } the trial won't take place until June. /
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,that/DT 's/BES how/WRB it/PRP works/VBZ ./.,that's how it works. /
sd,A,And/CC they/PRP say/VBP it/PRP 's/BES going/VBG to/TO last/VB about/RB two/CD to/IN three/CD weeks/NNS ./.,{C And } they say it's going to last about two to three weeks. /
sd,A,"And/CC this/DT guy/NN in/IN front/NN of/IN me/PRP said/VBD ,/, I/PRP ca/MD n't/RB believe/VB I/PRP was/VBD summonsed/VBN ./.","{C And } this guy in front of me said, I can't believe I was summonsed. /"
sd,A,I/PRP was/VBD an/DT investigator/NN,I was an investigator /
sd,A,and/CC I/PRP was/VBD tailing/VBG the/DT woman/NN that/WDT was/VBD killed/VBN ./.,{C and } I was tailing the woman that was killed. /
sd,A,"Well/UH ,/, then/RB I/PRP have/VBP a/DT friend/NN at/IN school/NN that/WDT has/VBZ a/DT boyfriend/NN that/WDT 's/BES a/DT lawyer/NN","{D Well, } then I have a friend at school that has a boyfriend that's a lawyer /"
sd,A,and/CC he/PRP said/VBD that/IN this/DT woman/NN this/DT socialite/NN in/IN Plano/NN had/VBD hired/VBN four/CD guys/NNS to/TO kill/VB her/PRP$ husband/NN,{C and } he said that [ this woman + <talking> this socialite ] in Plano had hired four guys to kill her husband /
sd,A,and/CC the/DT one/NN that/WDT 's/BES accused/VBN was/VBD the/DT one/NN that/WDT actually/RB did/VBD it/PRP ./.,{C and } the one that's accused was the one that actually did it. /
sd,A,"And/CC she/PRP has/VBZ since/IN taken/VBN off/IN with/IN another/DT lawyer/NN who/WP had/VBD been/VBN ,/, uh/UH ,/, getting/VBG cocaine/NN from/IN his/PRP$ client/NN and/CC then/RB selling/VBG it/PRP ,/,","{C And } she has since taken off with another lawyer who had been, {F uh, } getting cocaine from his client and then selling it, /"
sd,A,and/CC he/PRP had/VBD skipped/VBN bail/NN,{C and } he had skipped bail /
sd,A,and/CC they/PRP finally/RB extradited/VBD him/PRP,{C and } they finally extradited him /
sd,A,and/CC he/PRP 's/BES going/VBG to/TO testify/VB for/IN the/DT State/NNP against/IN her/PRP so/RB he/PRP 'll/MD have/VB his/PRP$ sentence/NN reduced/VBN ./.,{C and } he's going to testify for the State against her so he'll have his sentence reduced. /
qy,B,And/CC this/DT is/VBZ the/DT man/NN that/WDT was/VBD in/IN front/NN of/IN you/PRP ?/.,{C And } this is the man that was in front of you? /
ny,A,Yeah/UH ./.,Yeah. /
sd,B,"Oh/UH ,/, well/UH they/PRP 'll/MD ,/,","{F Oh, } well they'll,"
sd,A,"The/DT ,/,","[ The, +"
+,B,weed/VB him/PRP out/RP ./.,weed him out. /
+,A,the/DT investigator/NN ./.,the ] investigator. /
aa,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"he/PRP ,/, he/PRP got/VBD off/IN right/RB away/RB ./.","[ he, + he ] got off right away. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"And/CC I/PRP wrote/VBD that/DT down/IN on/IN my/PRP$ questionnaire/NN that/WDT he/PRP 'd/MD told/VBN me/PRP that/DT ,/,","{C And } I wrote that down on my questionnaire that he'd told me that, /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,so/UH I/PRP figure/VBP that/IN that/DT will/MD make/VB me/PRP biased/JJ,{C so } I figure that that will make me biased /
sd,A,and/CC I/PRP wo/MD n't/RB be/VB chosen/VBN ./.,{C and } I won't be chosen. /
arp_nd,B,"Well/UH ,/,","{D Well, }"
sd,A,Hopefully/RB ./.,Hopefully <laughter>. /
+,B,not/RB necessarily/RB,not necessarily /
sd,B,but/CC there/EX 's/BES probably/RB something/NN else/RB that/WDT might/MD make/VB you/PRP ./.,{C but } there's probably something else that might make you. /
sd,B,"Because/IN you/PRP could/MD know/VB about/IN ,/, you/PRP could/MD know/VB about/IN the/DT crime/NN ,/, but/CC not/RB necessarily/RB be/VB taken/VBN off/IN the/DT jury/NN ,/, you/PRP know/VBP ,/, not/RB be/VB accepted/VBN for/IN j-/NN ,/, the/DT jury/NN ./.","{C Because } [ you could know about, + you could know about the crime, ] but not necessarily be taken off the jury, {D you know, } not be accepted for [ j-, + the jury. ] /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"I/PRP mean/VBP ,/, pretty/RB much/RB a/DT lot/NN of/IN people/NNS would/MD know/VB about/IN it/PRP ,/, you/PRP know/VBP ,/, and/CC ,/, and/CC know/VB some/DT of/IN the/DT different/JJ things/NNS about/IN it/PRP","{E I mean, } pretty much a lot of people would know about it, {D you know, } [ and, + and ] know some of the different things about it /"
sd,B,"but/CC ,/, uh/UH ,/, they/PRP ,/, they/PRP might/MD weed/VB you/PRP out/RP some/DT other/JJ way/NN ./.","{C but, } {F uh, } [ they, + they ] might weed you out some other way. /"
sd,B,"You/PRP know/VBP ,/, if/IN you/PRP ,/, if/IN you/PRP do/VBP n't/RB believe/VB ,/, like/IN if/IN this/DT was/VBD a/DT capital/JJ crime/NN and/CC ,/, and/CC you/PRP do/VBP n't/RB believe/VB in/IN --/:","{D You know, } [ [ [ if you, + if you don't believe, ] + {D like } if this was a capital crime [ and, + and ] you don't believe in -- ] +"
+,B,"--/: if/IN you/PRP do/VBP n't/RB believe/VB in/IN death/NN penalty/NN ,/, you/PRP 're/VBP not/RB going/VBG to/TO be/VB picked/VBN at/IN all/DT ./.","-- if you don't believe in ] death penalty, you're not going to be picked at all. /"
+,A,No/UH ./.,No. / *[[aa]]
%,B,"So/UH but/CC ,/,","[ {C So } + {C but, } ] -/"
sd,A,"I/PRP said/VBD that/IN ,/, I/PRP could/MD believe/VB in/IN it/PRP in/IN certain/JJ instances/NNS ,/, but/CC I/PRP would/MD be/VB ,/, I/PRP 'd/MD find/VB it/PRP hard/JJ to/TO levy/VB that/DT against/IN somebody/NN ./.","I said that, I could believe in it in certain instances, but [ I would be, + I'd find ] it hard to levy that against somebody. /"
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"so/UH ,/, see/UH ,/,","{D so, } {D see, }"
%,A,You/PRP know/VBP ./.,{D You know. } /
+,B,"there/RB ,/, there/RB they/PRP would/MD have/VB a/DT doubt/NN about/IN you/PRP ,/,","[ there, + there ] they would have a doubt about you,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"that/WDT ,/, you/PRP know/VBP ,/,","that, {D you know, } - /"
sd,B,"because/IN if/IN that/DT 's/BES what/WP ,/, if/IN that/DT 's/BES what/WP the/DT punishment/NN is/VBZ in/IN that/DT ,/, in/IN that/DT instance/NN ,/, then/RB you/PRP 're/VBP always/RB going/VBG to/TO say/VB ,/, you/PRP know/VBP ,/, not/RB gui/JJ ,/,","{C because } [ if that's what, + if that's what ] the punishment is [ in that, + in that ] instance, then you're always going to say, {D you know, } not gui-, - /"
sd,B,"you/PRP 're/VBP ,/, you/PRP 're/VBP not/RB going/VBG to/TO want/VB to/TO have/VB him/PRP have/VB that/DT cri-/NN ,/, uh/UH ,/, that/DT punishment/NN ./.","[ you're, + you're ] not going to want to have him have [ that cri-, + {F uh, } that punishment. ] /"
%,B,"So/UH ,/,","{C So, } -/"
b,A,Yeah/UH ./.,Yeah. /
%,A,"But/CC then/RB when/WRB you/PRP 're/VBP ,/, when/WRB you/PRP 're/VBP picked/VBN ,/,","{C But then } [ when you're, + when you're ] picked, - /"
sd,A,see/UH I/PRP was/VBD picked/VBN for/IN another/DT murder/NN trial/NN before/IN --/:,{D see } I was picked for another murder trial before -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: oh/UH ,/, gosh/UH and/CC it/PRP 's/BES so/RB hard/JJ because/IN ,/, you/PRP know/VBP ,/, everybody/NN is/VBZ wanting/VBG to/TO go/VB on/IN and/CC get/VB the/DT sentence/NN done/VBN ,/,","-- {F oh, } gosh {C and } it's so hard because, {D you know, } everybody is wanting to go on and get the sentence done, /"
sd,A,"and/CC if/IN you/PRP 're/VBP trying/VBG to/TO hold/VB out/RP ,/, you/PRP know/VBP ,/, there/EX 's/BES so/RB much/JJ pressure/NN on/IN you/PRP","{C and } if you're trying to hold out, {D you know, } there's so much pressure on you /"
sd,A,and/CC you/PRP 've/VBP got/VBN to/TO come/VB up/RP with/IN a/DT decision/NN ./.,{C and } you've got to come up with a decision. /
sd,B,"Well/UH ,/, especially/RB with/IN something/NN where/WRB you/PRP have/VBP to/TO f-/XX ,/, you/PRP have/VBP to/TO find/VB it/PRP beyond/IN a/DT reasonable/JJ doubt/NN ./.","{D Well, } especially with something where [ you have to f-, + you have to find ] it beyond a reasonable doubt. /"
sd,B,You/PRP have/VBP to/TO find/VB whether/CC they/PRP 're/VBP guilty/JJ beyond/IN a/DT reasonable/JJ doubt/NN,You have to find whether they're guilty beyond a reasonable doubt /
qh,B,"and/CC it/PRP 's/BES like/IN ,/, do/VBP you/PRP really/RB feel/VB that/RB sure/JJ about/IN ,/,","{C and } it's like, do you really feel that sure about, -/"
