act_tag,speaker,pos,text
sd,B,"Well/UH ,/, see/UH ,/, uh/UH ,/, my/PRP$ husband/NN has/VBZ a/DT thing/NN ./.","{D Well, } {D see, } {F uh, } my husband has a thing. /"
sd,B,"If/IN they/PRP go/VBP to/IN ,/, uh/UH ,/, regulating/VBG ,/, uh/UH ,/, all/RB right/JJ ,/, uh/UH ,/, banning/VBG guns/NNS ./. Pri/JJ ,/, pri/JJ ,/, pri/JJ ,/, private/JJ cit-/NNS ,/, citizens/NNS --/:","If they go to, {F uh, } [ regulating, + {F uh, } <sniffing> all right, {F uh, } banning ] guns. [ [ [ Pri-, + pri-, ] + pri-, ] + private ] [ cit-, + citizens ] -- - /"
b,A,Yeah/UH ./.,Yeah. /
%,B,"--/: this/DT ,/,","-- this, - /"
sd,B,my/PRP$ kid/NN is/VBZ jumping/VBG on/IN me/PRP ./.,my kid is jumping on me. /
sd,B,I/PRP ca/MD n't/RB hardly/RB talk/VB ./.,I can't hardly talk. /
x,A,,<Laughter>.
sd,B,My/PRP$ husband/NN feels/VBZ that/IN they/PRP 'll/MD come/VB and/CC collect/VB everybody/NN 's/POS guns/NNS ./.,My husband feels that they'll come and collect everybody's guns. /
aap_am,A,Yeah/UH ./.,Yeah. /
aap_am,A,I/PRP guess/VBP that/DT could/MD happen/VB ./.,I guess that could happen. /
sv,A,"It/PRP 's/BES just/RB like/IN the/DT ,/, uh/UH ,/, the/DT social/JJ security/NN system/NN ./.","It's just like [ the, + {F uh, } the ] social security system <noise>. /"
sd,A,"Once/RB they/PRP ,/, uh/UH ,/, they/PRP gave/VBD everybody/NN a/DT number/NN","Once [ they, + {F uh, } they ] gave everybody a number /"
sd,A,"and/CC now/RB they/PRP 're/VBP making/VBG you/PRP ,/, uh/UH ,/, uh/UH ,/, get/VB one/CD at/IN ,/, at/IN birth/NN ./.","{C and } now they're making you, {F uh, } {F uh, } get one [ at, + at ] birth. /"
x,B,,<Clanging>.
sd,A,And/CC --/:,{C And } --
b,B,Yeah/UH ./.,Yeah. /
+,A,"--/: once/IN they/PRP have/VBP your/PRP$ number/NN ,/, they/PRP have/VBP your/PRP$ identification/NN ./.","-- once they have your number, they have your identification. /"
sv,A,"And/CC if/IN you/PRP try/VBP to/TO do/VB anything/NN ,/, uh/UH ,/, like/IN ,/, uh/UH ,/, not/RB identify/VB yourself/PRP to/IN the/DT government/NN ,/, they/PRP know/VBP who/WP you/PRP are/VBP ./.","{C And } if you try to do anything, {F uh, } like, {F uh, } not identify yourself to the government, they know who you are. /"
aa,B,Yeah/UH ./.,<Swallowing> Yeah. /
^2,B,And/CC everything/NN about/IN you/PRP ./.,And everything about you. /
aa,A,"And/CC ,/, that/DT 's/BES true/JJ ./.","(( {C And } )) , that's true <laughter> <noise>. /"
%,B,"Uh/UH ,/, I/PRP ,/,","{F Uh, } I, - /"
sv,B,"bu-/CC ,/, bu-/CC ,/, you/PRP know/VBP ,/, they/PRP know/VBP so/RB ,/, how/WRB much/JJ money/NN you/PRP make/VBP a/DT week/NN to/IN ,/, uh/UH ,/, probably/RB your/PRP$ ,/, uh/UH ,/,","[ {C bu-, } + {C bu-, } ] {D you know, } they know {D so, } how much money you make a week to, {F uh, } probably your, {F uh, } - /"
sd,B,my/PRP$ kid/NN is/VBZ banging/VBG ./.,my kid is banging. /
sd,B,I/PRP was/VBD seeing/VBG what/WP they/PRP was/VBD banging/VBG on/IN ./.,I was seeing what they was banging on. /
sd,B,"Uh/UH ,/, I/PRP 've/VBP lost/VBN my/PRP$ train/NN of/IN thought/NN ./.","{F Uh, } I've lost my train of thought. /"
fa,B,I/PRP 'm/VBP sorry/JJ ./.,I'm sorry <laughter>. /
bd,A,That/DT 's/BES all/RB right/JJ ./.,That's all right. /
bf,A,"You/PRP ,/, you/PRP were/VBD talking/VBG about/IN ,/, uh/UH ,/, uh/UH ,/, --/:","[ You, + you ] were talking about, {F uh, } {F uh, } --"
%,B,"Oh/UH ,/, the/DT Soc/JJ ,/,","{F Oh, } the Soc-, -/"
+,A,"--/: Fed/JJ ,/, what/WP the/DT Federal/JJ government/NN knows/VBZ about/IN people/NNS ./.","-- [ Fed-, + what the Federal ] government knows about people. /"
aa,B,Yeah/UH ./.,Yeah. /
sv,B,"They/PRP ,/, they/PRP probably/RB know/VBP everything/NN from/IN ,/, half/PDT the/DT time/NN wh/WDT ,/, ho/WRB ,/, what/WDT time/NN you/PRP go/VBP to/IN the/DT bathroom/NN ./.","[ They, + they ] probably know everything from, half the time [ [ wh-, + ho-, ] + what ] time you go to the bathroom. /"
aa,A,They/PRP probably/RB do/VBP ./.,<Laughter> They probably do. /
ar,B,"No/UH ,/,","No, /"
sv,B,that/DT 's/BES that/DT 's/BES a/DT little/JJ bit/NN extreme/JJ ./.,[ that's + that's ] a little bit extreme. /
sv,B,But/CC they/PRP could/MD know/VB anything/NN and/CC everything/NN about/IN you/PRP ./.,{C But } they could know anything and everything about you. /
sd,B,"And/CC ,/, uh/UH ,/, I/PRP 'd/MD like/VB to/TO have/VB my/PRP$ gun/NN ./.","{C And, } {F uh, } I'd like to have my gun. /"
sd,B,"If/IN they/PRP go/VBP to/IN banding/VBG ,/, banning/VBG them/PRP ,/, I/PRP 'd/MD lose/VB my/PRP$ gun/NN","If they go to [ banding, + banning ] them, I'd lose my gun /"
sd,B,"but/CC we/PRP would/MD n't/RB lose/VB our/PRP$ pis-/NN ,/, our/PRP$ ,/, uh/UH ,/, shotgun/NN ./.","{C but } we wouldn't lose [ our pis-, + our, {F uh, } shotgun. ] /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"And/CC ,/, uh/UH ,/, we/PRP 're/VBP wanting/VBG to/TO get/VB a/DT couple/NN of/IN more/JJR that/WDT no/DT one/CD knows/VBZ about/IN ./.","{C And, } {F uh, } we're wanting to get a couple of more that no one knows about. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
%,B,"But/CC I/PRP do/VBP n't/RB ,/, I/PRP do/VBP n't/RB ,/, uh/UH ,/,","{C But } [ I don't, + I don't, ] {F uh } <ringing>, -/"
qy,A,"Do/VBP you/PRP find/VB it/PRP difficult/JJ picking/VBG up/RP ,/, uh/UH ,/, guns/NNS that/WDT ,/, that/WDT are/VBP not/RB registered/VBN ?/.","Do you find it difficult picking up, {F uh, } guns [ that, + that ] are not registered? /"
nn,B,No/UH ./.,No. /
b^m,A,No/UH ./.,No. /
sd,A,I/PRP do/VBP n't/RB either/RB ./.,I don't either. /
sd,A,"I/PRP can/MD ,/, I/PRP can/MD buy/VB some/DT ,/, uh/UH ,/, today/NN if/IN I/PRP wanted/VBD to/TO ./.","[ I can, + I can ] buy some, {F uh, } today if I wanted to. /"
sd,A,Just/RB --/:,Just --
b,B,Yeah/UH ./.,Yeah. /
%,B,"W-/XX ,/,","W-, -/"
+,A,"--/: you/PRP know/VBP ,/, put/VB up/RP the/DT money/NN ./.","-- {D you know, } put up the money. /"
b,B,Yeah/UH ./.,Yeah. /
sd,B,"Well/UH ,/, you/PRP can/MD look/VB in/IN the/DT ,/, uh/UH ,/, the/DT ,/,","{D Well, } you can look in [ the, + {F uh, } the, ] - /"
sd,B,we/PRP got/VBN a/DT thing/NN down/IN here/RB called/VBN A/DT SHOPPER/NNP ./.,we got a thing down here called A SHOPPER. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"It/PRP 's/BES a/DT ,/, a/DT ho-/XX ,/, it/PRP 's/BES a/DT ,/, it/PRP 's/BES a/DT bargain/NN thing/NN ./.","[ [ It's [ a, + a ] ho-, + it's a, ] + it's a ] bargain thing. /"
sd,B,"Uh/UH ,/, you/PRP go/VBP and/CC ever-/XX ,/, you/PRP know/VBP ,/, always/RB see/VBP guns/NNS in/IN there/RB ./.","{F Uh, } you go and [ ever-, + ] {D you know, } always see guns in there."
b,A,Yeah/UH ./.,Yeah. /
+,B,Five/CD to/IN seven/CD guns/NNS a/DT day/NN ./.,Five to seven guns a day. /
sd,B,It/PRP comes/VBZ out/RP every/DT Tuesday/NNP ./.,It comes out every Tuesday. /
qy^d,A,"And/CC there/EX 's/BES ,/, there/EX 's/BES no/DT waiting/NN period/NN on/IN that/DT ./.","{C And } [ there's, + there's ] no waiting period on that. /"
nn,B,No/UH ./.,No. /
sd,B,None/DT whatsoever/RB ./.,None whatsoever <laughter>. /
x,A,,<Laughter>.
sd,B,"You/PRP call/VBP ,/,","You call, - /"
sd,B,we/PRP sold/VBD a/DT refrigerator/NN through/IN it/PRP,we sold a refrigerator through it /
sd,B,and/CC it/PRP took/VBD us/PRP all/DT of/IN twelve/CD hours/NNS ./.,{C and } it took us all of twelve hours. /
bf,A,To/TO sell/VB the/DT refrigerator/NN ?/.,To sell the refrigerator? /
ny,B,Yeah/UH ./.,Yeah. /
b,A,Yeah/UH ./.,Yeah. /
sv,B,You/PRP know/VBP ./. And/CC I/PRP 'm/VBP sure/JJ it/PRP 'd/MD be/VB even/RB less/JJR for/IN somebody/NN with/IN a/DT good/JJ gun/NN ./.,{D You know. } {C And } I'm sure it'd be even less for somebody with a good gun. /
sv,A,"Huh/UH ./. And/CC I/PRP think/VBP the/DT Federal/JJ government/NN is/VBZ ,/, uh/UH ,/, is/VBZ really/RB far/RB away/RB from/IN ,/, uh/UH ,/, uh/UH ,/, control/NN ./.","{F Huh. } {C And } I think the Federal government [ is, + {F uh, } is ] really far away from, {F uh, } {F uh, } control. /"
sd,A,"I/PRP ,/, I/PRP do/VBP n't/RB believe/VB in/IN ,/, uh/UH ,/,","[ I, + I ] don't believe in, {F uh, } - /"
sd,A,"I/PRP 'm/VBP s-/XX ,/, I/PRP should/MD n't/RB probably/RB say/VB control/NN ./.","[ I'm s-, + I shouldn't ] probably say control. /"
sd,A,I/PRP mean/VBP regulation/NN ./.,I mean regulation. /
sd,A,Control/NN is/VBZ something/NN that/WDT I/PRP would/MD n't/RB want/VB the/DT Federal/JJ government/NN to/TO have/VB ./.,Control is something that I wouldn't want the Federal government to have. /
sd,A,"Uh/UH ,/, but/CC I/PRP would/MD like/VB to/TO see/VB them/PRP have/VB a/DT monitoring/NN capability/NN so/IN that/IN they/PRP know/VBP who/WP has/VBZ what/WDT weapons/NNS ./.","{F Uh, } {C but } I would like to see them have a monitoring capability so that they know who has what weapons. /"
aa,B,Yeah/UH ./.,Yeah. /
sv,B,"Well/UH ,/, I/PRP agree/VBP with/IN you/PRP there/RB ./.","{D Well, } I agree with you there. /"
sv,B,They/PRP do/VBP have/VB too/RB much/JJ control/NN over/IN us/PRP already/RB ./.,They do have too much control over us already. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,"Uh/UH ,/, we/PRP could/MD look/VB at/IN our/PRP$ paychecks/NNS and/CC see/VB how/WRB much/JJ control/NN they/PRP have/VBP ./.","{F Uh, } we could look at our paychecks and see how much control they have. /"
sv,A,"Unfortunately/RB ,/, we/PRP ,/, uh/UH ,/, we/PRP vote/VBP for/IN the/DT ,/, the/DT people/NNS who/WP spend/VBP the/DT money/NN ,/,","<Laughter> Unfortunately, [ we, + {F uh, } we ] vote for [ the, + the ] people who spend the money, /"
sv,A,so/RB I/PRP ca/MD n't/RB complain/VB too/RB much/RB ./.,{C so } I can't complain too much. /
b,B,"Yeah/UH ,/,","<Laughter> Yeah, /"
sv,B,I/PRP guess/VBP so/RB ./.,I guess so. /
h,B,I/PRP do/VBP n't/RB know/VB ./.,I don't know. /
%,B,"They/PRP 're/VBP ,/,","They're </TV> </child> </clanging>, -/"
